source_type,item_name,canonical_key,source_name,source_canonical_key,detail,source_url,page_data_url,cache_file_name,parser_version,flags,notes
openable_reverse,Gold Trout,gold trout,Grab Bag 07,grab bag 07,1-5,https://buddy.farm/i/gold-trout/,https://buddy.farm/page-data/i/gold-trout/page-data.json,gold-trout__gold-trout.json,buddy-item-multi-source-v1,,
openable_reverse,Goldfin,goldfin,Grab Bag 07,grab bag 07,1-5,https://buddy.farm/i/goldfin/,https://buddy.farm/page-data/i/goldfin/page-data.json,goldfin__goldfin.json,buddy-item-multi-source-v1,,
openable_reverse,Goldgill,goldgill,Grab Bag 07,grab bag 07,1-5,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,goldgill__goldgill.json,buddy-item-multi-source-v1,,
openable_reverse,Goldgill,goldgill,Mystical Chest 01,mystical chest 01,5-5,https://buddy.farm/i/goldgill/,https://buddy.farm/page-data/i/goldgill/page-data.json,goldgill__goldgill.json,buddy-item-multi-source-v1,,
openable_reverse,Goldjack,goldjack,Grab Bag 07,grab bag 07,1-5,https://buddy.farm/i/goldjack/,https://buddy.farm/page-data/i/goldjack/page-data.json,goldjack__goldjack.json,buddy-item-multi-source-v1,,
openable_reverse,Goldray,goldray,Grab Bag 07,grab bag 07,1-5,https://buddy.farm/i/goldray/,https://buddy.farm/page-data/i/goldray/page-data.json,goldray__goldray.json,buddy-item-multi-source-v1,,
openable_reverse,Grab Bag 04,grab bag 04,Bag of Presents 02,bag of presents 02,3-3,https://buddy.farm/i/grab-bag-04/,https://buddy.farm/page-data/i/grab-bag-04/page-data.json,grab-bag-04__grab-bag-04.json,buddy-item-multi-source-v1,,
openable_reverse,Grab Bag 05,grab bag 05,Bag of Presents 02,bag of presents 02,3-3,https://buddy.farm/i/grab-bag-05/,https://buddy.farm/page-data/i/grab-bag-05/page-data.json,grab-bag-05__grab-bag-05.json,buddy-item-multi-source-v1,,
openable_reverse,Grab Bag 08,grab bag 08,Medium Chest 03,medium chest 03,1-1,https://buddy.farm/i/grab-bag-08/,https://buddy.farm/page-data/i/grab-bag-08/page-data.json,grab-bag-08__grab-bag-08.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Harvest Bundle 01,harvest bundle 01,100-100,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Giving Box 01,giving box 01,25-25,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Grab Bag 06,grab bag 06,1-10,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Christmas Present 11,christmas present 11,11-11,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Box of Chocolate 01,box of chocolate 01,1-1,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Medium Chest 01,medium chest 01,1-1,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Picnic Basket 01,picnic basket 01,15-15,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Rosalie's Beach Tote,rosalie s beach tote,3-3,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Drink Bundle,drink bundle,5-5,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Summer Basket,summer basket,2-2,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,10-10,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grape Juice,grape juice,Corn Prize Bag,corn prize bag,2-2,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Grapes,grapes,Gift Basket 01,gift basket 01,25-25,https://buddy.farm/i/grapes/,https://buddy.farm/page-data/i/grapes/page-data.json,grapes__grapes.json,buddy-item-multi-source-v1,,
openable_reverse,Grapes,grapes,Cornucopia 01,cornucopia 01,10-10,https://buddy.farm/i/grapes/,https://buddy.farm/page-data/i/grapes/page-data.json,grapes__grapes.json,buddy-item-multi-source-v1,,
openable_reverse,Grapes,grapes,Birthday Present,birthday present,200-200,https://buddy.farm/i/grapes/,https://buddy.farm/page-data/i/grapes/page-data.json,grapes__grapes.json,buddy-item-multi-source-v1,,
openable_reverse,Grapes,grapes,Gift Basket 02,gift basket 02,100-100,https://buddy.farm/i/grapes/,https://buddy.farm/page-data/i/grapes/page-data.json,grapes__grapes.json,buddy-item-multi-source-v1,,
openable_reverse,Grapes,grapes,Christmas Present 10,christmas present 10,100-100,https://buddy.farm/i/grapes/,https://buddy.farm/page-data/i/grapes/page-data.json,grapes__grapes.json,buddy-item-multi-source-v1,,
openable_reverse,Grasshopper,grasshopper,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/grasshopper/,https://buddy.farm/page-data/i/grasshopper/page-data.json,grasshopper__grasshopper.json,buddy-item-multi-source-v1,,
openable_reverse,Gravy Boat,gravy boat,Cornucopia 03,cornucopia 03,2-2,https://buddy.farm/i/gravy-boat/,https://buddy.farm/page-data/i/gravy-boat/page-data.json,gravy-boat__gravy-boat.json,buddy-item-multi-source-v1,,
openable_reverse,Green Cloak,green cloak,Mystical Chest 02,mystical chest 02,3-3,https://buddy.farm/i/green-cloak/,https://buddy.farm/page-data/i/green-cloak/page-data.json,green-cloak__green-cloak.json,buddy-item-multi-source-v1,,
openable_reverse,Green Torpedo,green torpedo,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,5-5,https://buddy.farm/i/green-torpedo/,https://buddy.farm/page-data/i/green-torpedo/page-data.json,green-torpedo__green-torpedo.json,buddy-item-multi-source-v1,,
openable_reverse,Green Torpedo,green torpedo,Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,10-10,https://buddy.farm/i/green-torpedo/,https://buddy.farm/page-data/i/green-torpedo/page-data.json,green-torpedo__green-torpedo.json,buddy-item-multi-source-v1,,
openable_reverse,Groundhog Buddy Doll,groundhog buddy doll,Buddy Doll Bag 02,buddy doll bag 02,1-1,https://buddy.farm/i/groundhog-buddy-doll/,https://buddy.farm/page-data/i/groundhog-buddy-doll/page-data.json,groundhog-buddy-doll__groundhog-buddy-doll.json,buddy-item-multi-source-v1,,
openable_reverse,Grubs,grubs,Tackle Box,tackle box,100-100,https://buddy.farm/i/grubs/,https://buddy.farm/page-data/i/grubs/page-data.json,grubs__grubs.json,buddy-item-multi-source-v1,,
openable_reverse,Grubs,grubs,Bait Bag 01,bait bag 01,10-250,https://buddy.farm/i/grubs/,https://buddy.farm/page-data/i/grubs/page-data.json,grubs__grubs.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Globber,gummy globber,Treat Bag 06,treat bag 06,10-10,https://buddy.farm/i/gummy-globber/,https://buddy.farm/page-data/i/gummy-globber/page-data.json,gummy-globber__gummy-globber.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Worms,gummy worms,Treat Bag 02,treat bag 02,24-24,https://buddy.farm/i/gummy-worms/,https://buddy.farm/page-data/i/gummy-worms/page-data.json,gummy-worms__gummy-worms.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Worms,gummy worms,Grab Bag 02,grab bag 02,10-25,https://buddy.farm/i/gummy-worms/,https://buddy.farm/page-data/i/gummy-worms/page-data.json,gummy-worms__gummy-worms.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Worms,gummy worms,Bait Bag 01,bait bag 01,10-250,https://buddy.farm/i/gummy-worms/,https://buddy.farm/page-data/i/gummy-worms/page-data.json,gummy-worms__gummy-worms.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Worms,gummy worms,Tackle Box,tackle box,100-100,https://buddy.farm/i/gummy-worms/,https://buddy.farm/page-data/i/gummy-worms/page-data.json,gummy-worms__gummy-worms.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Worms,gummy worms,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/gummy-worms/,https://buddy.farm/page-data/i/gummy-worms/page-data.json,gummy-worms__gummy-worms.json,buddy-item-multi-source-v1,,
openable_reverse,Gummy Worms,gummy worms,Welcome Card,welcome card,8-8,https://buddy.farm/i/gummy-worms/,https://buddy.farm/page-data/i/gummy-worms/page-data.json,gummy-worms__gummy-worms.json,buddy-item-multi-source-v1,,
openable_reverse,Hammer,hammer,Large Chest 02,large chest 02,1-1,https://buddy.farm/i/hammer/,https://buddy.farm/page-data/i/hammer/page-data.json,hammer__hammer.json,buddy-item-multi-source-v1,,
openable_reverse,Happy Cookies,happy cookies,Bag of Presents 02,bag of presents 02,2-2,https://buddy.farm/i/happy-cookies/,https://buddy.farm/page-data/i/happy-cookies/page-data.json,happy-cookies__happy-cookies.json,buddy-item-multi-source-v1,,
openable_reverse,Happy Cookies,happy cookies,Tower Prep Pack 01,tower prep pack 01,3-3,https://buddy.farm/i/happy-cookies/,https://buddy.farm/page-data/i/happy-cookies/page-data.json,happy-cookies__happy-cookies.json,buddy-item-multi-source-v1,,
openable_reverse,Happy Cookies,happy cookies,Harvest Bundle 01,harvest bundle 01,3-3,https://buddy.farm/i/happy-cookies/,https://buddy.farm/page-data/i/happy-cookies/page-data.json,happy-cookies__happy-cookies.json,buddy-item-multi-source-v1,,
openable_reverse,Happy Cookies,happy cookies,Holiday Cheer Bundle 01,holiday cheer bundle 01,5-5,https://buddy.farm/i/happy-cookies/,https://buddy.farm/page-data/i/happy-cookies/page-data.json,happy-cookies__happy-cookies.json,buddy-item-multi-source-v1,,
openable_reverse,Happy Cookies,happy cookies,Borgen Bag 01,borgen bag 01,1-1,https://buddy.farm/i/happy-cookies/,https://buddy.farm/page-data/i/happy-cookies/page-data.json,happy-cookies__happy-cookies.json,buddy-item-multi-source-v1,,
openable_reverse,Harvest Bundle 01,harvest bundle 01,Garden Crate 01,garden crate 01,1-1,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1,,
openable_reverse,Heart Candies,heart candies,Heart-shaped Box 02,heart shaped box 02,3-3,https://buddy.farm/i/heart-candies/,https://buddy.farm/page-data/i/heart-candies/page-data.json,heart-candies__heart-candies.json,buddy-item-multi-source-v1,,
openable_reverse,Heart Candies,heart candies,Heart-shaped Box 03,heart shaped box 03,3-3,https://buddy.farm/i/heart-candies/,https://buddy.farm/page-data/i/heart-candies/page-data.json,heart-candies__heart-candies.json,buddy-item-multi-source-v1,,
openable_reverse,Heart Container,heart container,Friendship Bag 01,friendship bag 01,1-3,https://buddy.farm/i/heart-container/,https://buddy.farm/page-data/i/heart-container/page-data.json,heart-container__heart-container.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Box 01,heart shaped box 01,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Box 01,heart shaped box 01,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Box 01,heart shaped box 01,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Box 02,heart shaped box 02,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Box 02,heart shaped box 02,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Box 03,heart shaped box 03,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Gem,heart shaped gem,Heart-shaped Box 02,heart shaped box 02,1-1,https://buddy.farm/i/heart-shaped-gem/,https://buddy.farm/page-data/i/heart-shaped-gem/page-data.json,heart-shaped-gem__heart-shaped-gem.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Gem,heart shaped gem,Heart-shaped Box 03,heart shaped box 03,1-1,https://buddy.farm/i/heart-shaped-gem/,https://buddy.farm/page-data/i/heart-shaped-gem/page-data.json,heart-shaped-gem__heart-shaped-gem.json,buddy-item-multi-source-v1,,
openable_reverse,Heart-shaped Gem,heart shaped gem,Heart-shaped Box 01,heart shaped box 01,1-1,https://buddy.farm/i/heart-shaped-gem/,https://buddy.farm/page-data/i/heart-shaped-gem/page-data.json,heart-shaped-gem__heart-shaped-gem.json,buddy-item-multi-source-v1,,
openable_reverse,Hearts,hearts,Backpack,backpack,1-1,https://buddy.farm/i/hearts/,https://buddy.farm/page-data/i/hearts/page-data.json,hearts__hearts.json,buddy-item-multi-source-v1,,
openable_reverse,Hearts,hearts,Stack of Cards,stack of cards,1-1,https://buddy.farm/i/hearts/,https://buddy.farm/page-data/i/hearts/page-data.json,hearts__hearts.json,buddy-item-multi-source-v1,,
openable_reverse,Hearts,hearts,Heart-shaped Box 01,heart shaped box 01,1-1,https://buddy.farm/i/hearts/,https://buddy.farm/page-data/i/hearts/page-data.json,hearts__hearts.json,buddy-item-multi-source-v1,,
openable_reverse,Herbs,herbs,Spring Basket 01,spring basket 01,2-2,https://buddy.farm/i/herbs/,https://buddy.farm/page-data/i/herbs/page-data.json,herbs__herbs.json,buddy-item-multi-source-v1,,
openable_reverse,Hickory Omelette,hickory omelette,Thomas's Tavern Tote,thomas s tavern tote,5-5,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
openable_reverse,Holger's Lunch Box,holger s lunch box,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/holger-s-lunch-box/,https://buddy.farm/page-data/i/holger-s-lunch-box/page-data.json,holger-s-lunch-box__holger-s-lunch-box.json,buddy-item-multi-source-v1,,
openable_reverse,Holger's Lunch Box,holger s lunch box,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/holger-s-lunch-box/,https://buddy.farm/page-data/i/holger-s-lunch-box/page-data.json,holger-s-lunch-box__holger-s-lunch-box.json,buddy-item-multi-source-v1,,
openable_reverse,Holger's Lunch Box,holger s lunch box,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/holger-s-lunch-box/,https://buddy.farm/page-data/i/holger-s-lunch-box/page-data.json,holger-s-lunch-box__holger-s-lunch-box.json,buddy-item-multi-source-v1,,
openable_reverse,Holiday Cake,holiday cake,Box of Holiday Cakes,box of holiday cakes,10-10,https://buddy.farm/i/holiday-cake/,https://buddy.farm/page-data/i/holiday-cake/page-data.json,holiday-cake__holiday-cake.json,buddy-item-multi-source-v1,,
openable_reverse,Holiday Cake,holiday cake,Holiday Cheer Bundle 01,holiday cheer bundle 01,3-3,https://buddy.farm/i/holiday-cake/,https://buddy.farm/page-data/i/holiday-cake/page-data.json,holiday-cake__holiday-cake.json,buddy-item-multi-source-v1,,
openable_reverse,Holiday Candles,holiday candles,Holiday Cheer Bundle 01,holiday cheer bundle 01,2-2,https://buddy.farm/i/holiday-candles/,https://buddy.farm/page-data/i/holiday-candles/page-data.json,holiday-candles__holiday-candles.json,buddy-item-multi-source-v1,,
openable_reverse,Holiday Cheer Bundle 01,holiday cheer bundle 01,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/holiday-cheer-bundle-01/,https://buddy.farm/page-data/i/holiday-cheer-bundle-01/page-data.json,holiday-cheer-bundle-01__holiday-cheer-bundle-01.json,buddy-item-multi-source-v1,,
openable_reverse,Holiday Garland,holiday garland,Shiny Present,shiny present,2-2,https://buddy.farm/i/holiday-garland/,https://buddy.farm/page-data/i/holiday-garland/page-data.json,holiday-garland__holiday-garland.json,buddy-item-multi-source-v1,,
openable_reverse,Holiday Garland,holiday garland,Holiday Cheer Bundle 01,holiday cheer bundle 01,2-2,https://buddy.farm/i/holiday-garland/,https://buddy.farm/page-data/i/holiday-garland/page-data.json,holiday-garland__holiday-garland.json,buddy-item-multi-source-v1,,
openable_reverse,Honey,honey,Large Chest 03,large chest 03,1-1,https://buddy.farm/i/honey/,https://buddy.farm/page-data/i/honey/page-data.json,honey__honey.json,buddy-item-multi-source-v1,,
openable_reverse,Hops,hops,Spring Basket 01,spring basket 01,15-15,https://buddy.farm/i/hops/,https://buddy.farm/page-data/i/hops/page-data.json,hops__hops.json,buddy-item-multi-source-v1,,
openable_reverse,Hops,hops,Christmas Present 04,christmas present 04,40-40,https://buddy.farm/i/hops/,https://buddy.farm/page-data/i/hops/page-data.json,hops__hops.json,buddy-item-multi-source-v1,,
openable_reverse,Horn,horn,Grab Bag 02,grab bag 02,10-25,https://buddy.farm/i/horn/,https://buddy.farm/page-data/i/horn/page-data.json,horn__horn.json,buddy-item-multi-source-v1,,
openable_reverse,Horned Beetle,horned beetle,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/horned-beetle/,https://buddy.farm/page-data/i/horned-beetle/page-data.json,horned-beetle__horned-beetle.json,buddy-item-multi-source-v1,,
openable_reverse,Hot Cocoa,hot cocoa,Holiday Cheer Bundle 01,holiday cheer bundle 01,1-1,https://buddy.farm/i/hot-cocoa/,https://buddy.farm/page-data/i/hot-cocoa/page-data.json,hot-cocoa__hot-cocoa.json,buddy-item-multi-source-v1,,
openable_reverse,Hummingbird Feeder,hummingbird feeder,Spring Basket 03,spring basket 03,1-1,https://buddy.farm/i/hummingbird-feeder/,https://buddy.farm/page-data/i/hummingbird-feeder/page-data.json,hummingbird-feeder__hummingbird-feeder.json,buddy-item-multi-source-v1,,
openable_reverse,Hummingbird Feeder,hummingbird feeder,Spring Basket 02,spring basket 02,2-2,https://buddy.farm/i/hummingbird-feeder/,https://buddy.farm/page-data/i/hummingbird-feeder/page-data.json,hummingbird-feeder__hummingbird-feeder.json,buddy-item-multi-source-v1,,
openable_reverse,Ice Scraper,ice scraper,Frozen Chest 03,frozen chest 03,2-2,https://buddy.farm/i/ice-scraper/,https://buddy.farm/page-data/i/ice-scraper/page-data.json,ice-scraper__ice-scraper.json,buddy-item-multi-source-v1,,
openable_reverse,Iced Tea,iced tea,Tackle Box,tackle box,3-3,https://buddy.farm/i/iced-tea/,https://buddy.farm/page-data/i/iced-tea/page-data.json,iced-tea__iced-tea.json,buddy-item-multi-source-v1,,
openable_reverse,Iced Tea,iced tea,Drink Bundle,drink bundle,10-10,https://buddy.farm/i/iced-tea/,https://buddy.farm/page-data/i/iced-tea/page-data.json,iced-tea__iced-tea.json,buddy-item-multi-source-v1,,
openable_reverse,Iron,iron,Welcome Card,welcome card,8-8,https://buddy.farm/i/iron/,https://buddy.farm/page-data/i/iron/page-data.json,iron__iron.json,buddy-item-multi-source-v1,,
openable_reverse,Iron Ring,iron ring,Backpack,backpack,50-50,https://buddy.farm/i/iron-ring/,https://buddy.farm/page-data/i/iron-ring/page-data.json,iron-ring__iron-ring.json,buddy-item-multi-source-v1,,
openable_reverse,Jack-o-lantern,jack o lantern,Treat Bag 05,treat bag 05,3-3,https://buddy.farm/i/jack-o-lantern/,https://buddy.farm/page-data/i/jack-o-lantern/page-data.json,jack-o-lantern__jack-o-lantern.json,buddy-item-multi-source-v1,,
openable_reverse,Jack-o-lantern,jack o lantern,Treat Bag 04,treat bag 04,1-1,https://buddy.farm/i/jack-o-lantern/,https://buddy.farm/page-data/i/jack-o-lantern/page-data.json,jack-o-lantern__jack-o-lantern.json,buddy-item-multi-source-v1,,
openable_reverse,Jack-o-lantern,jack o lantern,Treat Bag 06,treat bag 06,3-3,https://buddy.farm/i/jack-o-lantern/,https://buddy.farm/page-data/i/jack-o-lantern/page-data.json,jack-o-lantern__jack-o-lantern.json,buddy-item-multi-source-v1,,
openable_reverse,Jade,jade,Large Chest 01,large chest 01,50-50,https://buddy.farm/i/jade/,https://buddy.farm/page-data/i/jade/page-data.json,jade__jade.json,buddy-item-multi-source-v1,,
openable_reverse,Jade,jade,Small Chest 01,small chest 01,10-10,https://buddy.farm/i/jade/,https://buddy.farm/page-data/i/jade/page-data.json,jade__jade.json,buddy-item-multi-source-v1,,
openable_reverse,Jellyfish,jellyfish,Christmas Present 08,christmas present 08,80-80,https://buddy.farm/i/jellyfish/,https://buddy.farm/page-data/i/jellyfish/page-data.json,jellyfish__jellyfish.json,buddy-item-multi-source-v1,,
openable_reverse,Joker,joker,Stack of Cards,stack of cards,1-1,https://buddy.farm/i/joker/,https://buddy.farm/page-data/i/joker/page-data.json,joker__joker.json,buddy-item-multi-source-v1,,
openable_reverse,Joker,joker,Borgen Bag 01,borgen bag 01,1-1,https://buddy.farm/i/joker/,https://buddy.farm/page-data/i/joker/page-data.json,joker__joker.json,buddy-item-multi-source-v1,,
openable_reverse,Kite Kite,kite kite,Magical Chest 01,magical chest 01,2-2,https://buddy.farm/i/kite-kite/,https://buddy.farm/page-data/i/kite-kite/page-data.json,kite-kite__kite-kite.json,buddy-item-multi-source-v1,,
openable_reverse,Krampus Buddy Doll,krampus buddy doll,Buddy Doll Bag 01,buddy doll bag 01,1-1,https://buddy.farm/i/krampus-buddy-doll/,https://buddy.farm/page-data/i/krampus-buddy-doll/page-data.json,krampus-buddy-doll__krampus-buddy-doll.json,buddy-item-multi-source-v1,,
openable_reverse,Large Chest 01,large chest 01,Borgen Bag 01,borgen bag 01,10-100,https://buddy.farm/i/large-chest-01/,https://buddy.farm/page-data/i/large-chest-01/page-data.json,large-chest-01__large-chest-01.json,buddy-item-multi-source-v1,,
openable_reverse,Large Chest 02,large chest 02,Borgen Bag 01,borgen bag 01,10-100,https://buddy.farm/i/large-chest-02/,https://buddy.farm/page-data/i/large-chest-02/page-data.json,large-chest-02__large-chest-02.json,buddy-item-multi-source-v1,,
openable_reverse,Large Chest 03,large chest 03,Borgen Bag 01,borgen bag 01,10-100,https://buddy.farm/i/large-chest-03/,https://buddy.farm/page-data/i/large-chest-03/page-data.json,large-chest-03__large-chest-03.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Winter Basket,winter basket,5-5,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Cornucopia 03,cornucopia 03,50-50,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Giving Box 01,giving box 01,250-250,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Mystical Chest 02,mystical chest 02,3-3,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Lovely Present,lovely present,10-10,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Bag of Presents 02,bag of presents 02,10-10,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Box of Chocolate 02,box of chocolate 02,5-5,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Present 02,present 02,50-50,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Buddy's Beach Bag,buddy s beach bag,25-25,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Picnic Basket 01,picnic basket 01,100-100,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Frozen Chest 01,frozen chest 01,5-5,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Traveler's Bag 01,traveler s bag 01,100-100,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Summer Basket,summer basket,5-5,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Supply Bag 02,supply bag 02,30-30,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Supply Crate 02,supply crate 02,100-100,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Fancy Present,fancy present,10-10,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Tower Prep Pack 01,tower prep pack 01,250-250,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
openable_reverse,Large Net,large net,Frozen Chest 03,frozen chest 03,125-125,https://buddy.farm/i/large-net/,https://buddy.farm/page-data/i/large-net/page-data.json,large-net__large-net.json,buddy-item-multi-source-v1,,
